timestamp,pose,dx,dy,scale,true_pose
2025-11-12 20:12:17.423150,left,-99,4,0.927,left
2025-11-12 20:12:17.457982,left,-99,5,0.928,
2025-11-12 20:12:17.491513,left,-100,5,0.932,left
2025-11-12 20:12:17.515921,left,-101,6,0.941,
2025-11-12 20:12:17.555995,left,-102,6,0.946,left
2025-11-12 20:12:17.574774,left,-103,6,0.941,left
2025-11-12 20:12:17.609763,left,-102,7,0.941,left
2025-11-12 20:12:17.651516,left,-103,7,0.941,left
2025-11-12 20:12:17.693632,left,-103,7,0.946,left
2025-11-12 20:12:17.724515,left,-104,7,0.95,
2025-11-12 20:12:17.754604,left,-103,7,0.946,left
2025-11-12 20:12:17.772883,left,-104,7,0.937,
2025-11-12 20:12:17.801494,left,-104,7,0.937,left
2025-11-12 20:12:17.816003,left,-103,7,0.937,left
2025-11-12 20:12:17.851523,left,-104,7,0.937,left
2025-11-12 20:12:17.916713,left,-102,8,0.941,left
2025-11-12 20:12:17.956107,left,-102,7,0.946,
2025-11-12 20:12:17.993609,left,-102,7,0.941,left
2025-11-12 20:12:18.013543,left,-102,6,0.941,left
2025-11-12 20:12:18.046441,left,-99,6,0.936,
2025-11-12 20:12:18.071637,left,-99,6,0.941,left
2025-11-12 20:12:18.083009,left,-98,5,0.932,
2025-11-12 20:12:18.121540,left,-96,5,0.927,left
2025-11-12 20:12:18.154437,left,-96,5,0.936,
2025-11-12 20:12:18.188166,left,-95,5,0.931,left
2025-11-12 20:12:18.216508,left,-96,5,0.927,
2025-11-12 20:12:18.251565,left,-95,4,0.922,left
2025-11-12 20:12:18.281420,left,-94,4,0.922,
2025-11-12 20:12:18.331638,left,-94,4,0.922,left
2025-11-12 20:12:18.361558,left,-93,4,0.913,
2025-11-12 20:12:18.393635,left,-92,3,0.908,left
2025-11-12 20:12:18.427250,left,-91,3,0.912,
2025-11-12 20:12:18.460684,left,-91,2,0.908,left
2025-11-12 20:12:18.491534,L,-90,2,0.895,left
2025-11-12 20:12:18.527255,left,-89,2,0.908,
2025-11-12 20:12:18.553920,left,-88,1,0.908,left
2025-11-12 20:12:18.585726,left,-87,0,0.908,left
2025-11-12 20:12:18.613895,left,-86,0,0.912,
2025-11-12 20:12:18.661195,left,-86,1,0.903,left
2025-11-12 20:12:18.697245,L,-85,0,0.889,left
2025-11-12 20:12:18.751349,L,-84,-1,0.899,
2025-11-12 20:12:18.785950,L,-83,-1,0.894,left
2025-11-12 20:12:18.806748,L,-82,-1,0.894,
2025-11-12 20:12:18.831503,L,-82,-2,0.894,left
2025-11-12 20:12:18.856830,L,-81,-1,0.894,left
2025-11-12 20:12:18.891728,L,-81,-2,0.894,left
2025-11-12 20:12:18.927610,left,-80,-1,0.903,
2025-11-12 20:12:18.951700,L,-80,-2,0.89,left
2025-11-12 20:12:18.983060,L,-80,-3,0.898,
2025-11-12 20:12:19.031661,L,-80,-2,0.893,left
2025-11-12 20:12:19.063898,L,-79,-2,0.894,
2025-11-12 20:12:19.097464,L,-80,-2,0.88,left
2025-11-12 20:12:19.132657,L,-79,-3,0.88,left
2025-11-12 20:12:19.165433,L,-80,-2,0.885,
2025-11-12 20:12:19.210188,L,-81,-2,0.876,left
2025-11-12 20:12:19.225056,L,-81,-3,0.886,
2025-11-12 20:12:19.251579,L,-83,-2,0.89,left
2025-11-12 20:12:19.292451,L,-83,-1,0.89,
2025-11-12 20:12:19.321414,L,-84,-1,0.89,left
2025-11-12 20:12:19.345665,L,-85,-1,0.89,
2025-11-12 20:12:19.401862,L,-86,-1,0.89,left
2025-11-12 20:12:19.433129,L,-87,-1,0.89,
2025-11-12 20:12:19.464527,L,-88,0,0.9,left
2025-11-12 20:12:19.501448,L,-89,1,0.9,
2025-11-12 20:12:19.533816,left,-89,0,0.912,left
2025-11-12 20:12:19.565727,L,-90,1,0.899,left
2025-11-12 20:12:19.605895,left,-91,2,0.904,
2025-11-12 20:12:19.652458,left,-92,2,0.908,left
2025-11-12 20:12:19.672140,left,-92,2,0.912,
2025-11-12 20:12:19.698295,left,-93,2,0.908,left
2025-11-12 20:12:19.731336,left,-95,3,0.912,
2025-11-12 20:12:19.766873,left,-96,3,0.917,left
2025-11-12 20:12:19.801834,left,-96,4,0.931,left
2025-11-12 20:12:19.833962,left,-97,5,0.922,left
2025-11-12 20:12:19.879919,left,-98,5,0.936,left
2025-11-12 20:12:19.926842,left,-98,6,0.923,
2025-11-12 20:12:19.954503,left,-99,5,0.936,left
2025-11-12 20:12:19.971453,left,-101,6,0.927,
2025-11-12 20:12:19.998369,left,-102,6,0.932,left
2025-11-12 20:12:20.021170,left,-102,7,0.937,left
2025-11-12 20:12:20.065635,left,-103,6,0.932,
2025-11-12 20:12:20.101424,left,-104,7,0.937,left
2025-11-12 20:12:20.132599,left,-104,7,0.941,left
2025-11-12 20:12:20.173433,left,-104,7,0.941,left
2025-11-12 20:12:20.201214,left,-104,7,0.941,left
2025-11-12 20:12:20.238132,left,-105,7,0.932,
2025-11-12 20:12:20.263864,left,-106,7,0.932,left
2025-11-12 20:12:20.293002,left,-105,6,0.937,
2025-11-12 20:12:20.344037,left,-105,7,0.941,left
2025-11-12 20:12:20.381434,left,-105,7,0.937,left
2025-11-12 20:12:20.443389,left,-105,7,0.937,left
2025-11-12 20:12:20.468890,left,-105,7,0.928,left
2025-11-12 20:12:20.502727,left,-105,8,0.937,left
2025-11-12 20:12:20.534655,left,-105,7,0.937,left
2025-11-12 20:12:20.565717,left,-104,7,0.928,left
2025-11-12 20:12:20.611181,left,-105,7,0.937,
2025-11-12 20:12:20.642531,left,-104,7,0.932,left
2025-11-12 20:12:20.665779,left,-105,7,0.941,left
2025-11-12 20:12:20.704698,left,-105,7,0.946,
2025-11-12 20:12:20.732014,left,-104,7,0.946,left
2025-11-12 20:12:20.765283,left,-105,6,0.942,
2025-11-12 20:12:20.812447,left,-105,7,0.946,left
2025-11-12 20:12:20.836173,left,-105,7,0.95,left
2025-11-12 20:12:20.881548,left,-105,7,0.937,
2025-11-12 20:12:20.911689,left,-104,7,0.932,left
2025-11-12 20:12:20.935707,left,-104,7,0.932,
2025-11-12 20:12:20.960023,left,-104,6,0.937,left
2025-11-12 20:12:20.983244,left,-103,6,0.937,
2025-11-12 20:12:21.010330,left,-103,6,0.941,left
2025-11-12 20:12:21.031279,left,-102,5,0.928,
2025-11-12 20:12:21.063898,left,-101,5,0.927,left
2025-11-12 20:12:21.096347,left,-101,4,0.932,left
2025-11-12 20:12:21.136571,left,-98,4,0.923,
2025-11-12 20:12:21.178662,left,-97,3,0.927,left
2025-11-12 20:12:21.211336,left,-95,3,0.917,
2025-11-12 20:12:21.231331,left,-95,3,0.913,left
2025-11-12 20:12:21.272700,left,-92,2,0.917,
2025-11-12 20:12:21.303546,left,-92,2,0.908,left
2025-11-12 20:12:21.339361,left,-89,1,0.912,
2025-11-12 20:12:21.371280,left,-87,1,0.904,left
2025-11-12 20:12:21.401599,left,-86,0,0.908,
2025-11-12 20:12:21.433825,left,-84,-1,0.904,left
2025-11-12 20:12:21.465734,L,-83,0,0.898,
2025-11-12 20:12:21.501546,L,-81,-1,0.89,left
2025-11-12 20:12:21.546413,L,-79,-2,0.889,
2025-11-12 20:12:21.581817,L,-77,-2,0.885,left
2025-11-12 20:12:21.611390,L,-77,-3,0.88,
2025-11-12 20:12:21.647936,L,-75,-2,0.88,left
2025-11-12 20:12:21.671338,L,-74,-3,0.876,
2025-11-12 20:12:21.701552,L,-73,-2,0.867,left
2025-11-12 20:12:21.736795,L,-71,-3,0.872,
2025-11-12 20:12:21.773079,L,-71,-3,0.872,left
2025-11-12 20:12:21.805269,L,-69,-4,0.863,left
2025-11-12 20:12:21.851693,L,-69,-4,0.876,
2025-11-12 20:12:21.886634,L,-69,-3,0.867,left
2025-11-12 20:12:21.912467,L,-68,-4,0.862,left
2025-11-12 20:12:21.952772,L,-68,-4,0.862,
2025-11-12 20:12:21.981197,L,-68,-4,0.871,left
2025-11-12 20:12:22.009626,L,-69,-4,0.858,
2025-11-12 20:12:22.041801,L,-69,-3,0.862,left
2025-11-12 20:12:22.075596,L,-70,-3,0.871,left
2025-11-12 20:12:22.110088,L,-72,-4,0.863,
2025-11-12 20:12:22.136666,L,-73,-3,0.867,left
2025-11-12 20:12:22.171612,L,-74,-3,0.867,
2025-11-12 20:12:22.202791,L,-75,-3,0.867,left
2025-11-12 20:12:22.218980,L,-75,-3,0.867,
2025-11-12 20:12:22.255344,L,-77,-2,0.872,left
2025-11-12 20:12:22.321332,L,-81,-2,0.873,
2025-11-12 20:12:22.355762,L,-82,-2,0.876,left
2025-11-12 20:12:22.391393,L,-85,-1,0.881,
2025-11-12 20:12:22.435434,L,-86,0,0.881,left
2025-11-12 20:12:22.452740,L,-88,0,0.89,
2025-11-12 20:12:22.474662,L,-90,0,0.899,left
2025-11-12 20:12:22.501424,L,-92,1,0.9,
2025-11-12 20:12:22.543359,left,-94,1,0.904,left
2025-11-12 20:12:22.562490,L,-93,1,0.899,
2025-11-12 20:12:22.607692,left,-95,1,0.904,left
2025-11-12 20:12:22.637429,left,-97,2,0.913,
2025-11-12 20:12:22.681433,left,-99,2,0.918,left
2025-11-12 20:12:22.712548,left,-101,3,0.923,
2025-11-12 20:12:22.747682,left,-102,4,0.928,left
2025-11-12 20:12:22.771241,left,-104,4,0.923,
2025-11-12 20:12:22.810630,left,-105,5,0.932,left
2025-11-12 20:12:22.832382,left,-107,5,0.932,
2025-11-12 20:12:22.871178,left,-108,5,0.941,left
2025-11-12 20:12:22.901539,left,-108,6,0.937,left
2025-11-12 20:12:22.939622,left,-108,6,0.942,left
2025-11-12 20:12:22.973287,left,-110,7,0.941,
2025-11-12 20:12:23.001331,left,-111,7,0.937,left
2025-11-12 20:12:23.019973,left,-112,8,0.946,
2025-11-12 20:12:23.051337,left,-114,8,0.96,left
2025-11-12 20:12:23.116602,left,-114,9,0.951,
2025-11-12 20:12:23.147597,left,-115,8,0.947,left
2025-11-12 20:12:23.171469,left,-115,9,0.951,
2025-11-12 20:12:23.215311,left,-115,9,0.947,left
2025-11-12 20:12:23.245323,left,-115,9,0.947,
2025-11-12 20:12:23.272949,left,-115,9,0.946,left
2025-11-12 20:12:23.304887,left,-115,9,0.946,
2025-11-12 20:12:23.335747,left,-114,9,0.942,left
2025-11-12 20:12:23.381607,left,-112,9,0.942,
2025-11-12 20:12:23.415333,left,-110,9,0.946,left
2025-11-12 20:12:23.428080,left,-109,8,0.946,
2025-11-12 20:12:23.451600,left,-108,8,0.937,left
2025-11-12 20:12:23.511443,left,-105,8,0.937,
2025-11-12 20:12:23.548358,left,-103,8,0.937,
2025-11-12 20:12:23.578480,left,-102,7,0.932,
2025-11-12 20:12:23.613180,left,-100,7,0.918,
2025-11-12 20:12:23.651419,left,-100,7,0.922,
2025-11-12 20:12:23.686607,left,-97,6,0.913,
2025-11-12 20:12:23.727089,left,-94,6,0.908,
2025-11-12 20:12:23.752657,left,-91,7,0.913,
2025-11-12 20:12:23.786743,L,-88,4,0.895,
2025-11-12 20:12:23.821288,L,-85,5,0.891,
2025-11-12 20:12:23.858835,L,-82,4,0.895,
2025-11-12 20:12:23.883645,L,-79,3,0.885,
2025-11-12 20:12:23.921532,L,-73,3,0.885,
2025-11-12 20:12:23.948891,L,-71,3,0.89,
2025-11-12 20:12:23.985049,L,-69,3,0.876,
2025-11-12 20:12:24.021554,L,-69,3,0.867,
2025-11-12 20:12:24.057980,L,-66,2,0.876,
2025-11-12 20:12:24.086689,L,-64,2,0.876,
2025-11-12 20:12:24.124067,L,-62,1,0.876,
2025-11-12 20:12:24.155530,L,-60,1,0.876,
2025-11-12 20:12:24.187602,L,-58,0,0.867,
2025-11-12 20:12:24.225288,L,-56,1,0.861,
2025-11-12 20:12:24.251935,L,-55,0,0.866,
2025-11-12 20:12:24.287767,L,-53,0,0.87,
2025-11-12 20:12:24.322857,L,-50,0,0.88,
2025-11-12 20:12:24.362430,L,-50,-1,0.87,
2025-11-12 20:12:24.411409,L,-49,-1,0.862,
2025-11-12 20:12:24.456964,L,-47,-2,0.862,
2025-11-12 20:12:24.481480,L,-45,-2,0.861,
2025-11-12 20:12:24.514623,L,-44,-2,0.87,
2025-11-12 20:12:24.548823,L,-42,-2,0.86,
2025-11-12 20:12:24.587566,L,-39,-3,0.856,
2025-11-12 20:12:24.621198,L,-36,-2,0.865,
2025-11-12 20:12:24.655246,L,-35,-2,0.86,
2025-11-12 20:12:24.685809,L,-33,-3,0.866,
2025-11-12 20:12:24.725817,L,-31,-3,0.865,
2025-11-12 20:12:24.762850,L,-28,-2,0.87,
2025-11-12 20:12:24.796335,L,-26,-2,0.875,
2025-11-12 20:12:24.825311,L,-24,-2,0.875,
2025-11-12 20:12:24.858646,L,-23,-3,0.87,
2025-11-12 20:12:24.893420,L,-20,-3,0.87,
2025-11-12 20:12:24.923197,L,-18,-3,0.875,right
2025-11-12 20:12:24.958830,L,-16,-4,0.883,
2025-11-12 20:12:24.981424,L,-14,-4,0.874,
2025-11-12 20:12:25.021152,L,-12,-4,0.873,
2025-11-12 20:12:25.052282,L,-10,-4,0.883,
2025-11-12 20:12:25.086077,L,-7,-4,0.886,
2025-11-12 20:12:25.125517,L,-5,-4,0.882,
2025-11-12 20:12:25.160071,L,-3,-4,0.878,
2025-11-12 20:12:25.195211,L,-2,-4,0.883,
2025-11-12 20:12:25.231521,L,1,-4,0.886,
2025-11-12 20:12:25.265217,L,2,-5,0.887,
2025-11-12 20:12:25.291794,L,5,-5,0.887,
2025-11-12 20:12:25.323201,L,8,-5,0.892,
2025-11-12 20:12:25.351307,normal,10,-5,0.901,
2025-11-12 20:12:25.383527,L,13,-5,0.892,
2025-11-12 20:12:25.422828,normal,15,-5,0.906,
2025-11-12 20:12:25.461953,L,18,-5,0.897,right
2025-11-12 20:12:25.483663,L,21,-5,0.894,
2025-11-12 20:12:25.526327,normal,24,-5,0.903,right
2025-11-12 20:12:25.551539,normal,28,-6,0.902,
2025-11-12 20:12:25.584518,normal,31,-6,0.906,right
2025-11-12 20:12:25.613993,L,34,-6,0.898,
2025-11-12 20:12:25.651435,L,37,-5,0.899,right
2025-11-12 20:12:25.667721,right,41,-6,0.912,
2025-11-12 20:12:25.705684,right,45,-5,0.917,right
2025-11-12 20:12:25.721678,right,49,-5,0.917,
2025-11-12 20:12:25.753655,right,53,-5,0.917,right
2025-11-12 20:12:25.771405,right,57,-5,0.912,
2025-11-12 20:12:25.807134,right,61,-6,0.913,right
2025-11-12 20:12:25.831543,right,64,-5,0.908,
2025-11-12 20:12:25.865515,right,68,-4,0.921,right
2025-11-12 20:12:25.901542,right,71,-4,0.912,
2025-11-12 20:12:25.946018,right,75,-4,0.913,right
2025-11-12 20:12:25.968859,right,78,-3,0.914,
2025-11-12 20:12:25.996922,right,80,-3,0.923,right
2025-11-12 20:12:26.023748,right,83,-2,0.919,
2025-11-12 20:12:26.060076,right,85,-2,0.928,right
2025-11-12 20:12:26.085920,right,87,-2,0.929,
2025-11-12 20:12:26.123017,right,90,-1,0.929,right
2025-11-12 20:12:26.174656,right,92,-1,0.938,
2025-11-12 20:12:26.205858,right,93,-2,0.934,right
2025-11-12 20:12:26.232590,right,96,-1,0.925,right
2025-11-12 20:12:26.267411,right,96,-1,0.925,
2025-11-12 20:12:26.301472,right,96,-1,0.929,right
2025-11-12 20:12:26.333428,right,97,-1,0.916,right
2025-11-12 20:12:26.391652,right,97,-1,0.916,
2025-11-12 20:12:26.429506,right,97,-1,0.921,right
2025-11-12 20:12:26.445747,right,95,-2,0.924,
2025-11-12 20:12:26.471665,right,94,-2,0.924,right
2025-11-12 20:12:26.494950,right,93,-3,0.929,
2025-11-12 20:12:26.531445,right,93,-3,0.92,right
2025-11-12 20:12:26.573566,right,91,-3,0.924,
2025-11-12 20:12:26.607670,right,89,-3,0.929,right
2025-11-12 20:12:26.641576,right,87,-4,0.915,
2025-11-12 20:12:26.678215,right,85,-4,0.924,right
2025-11-12 20:12:26.697023,right,84,-5,0.915,right
2025-11-12 20:12:26.734658,right,81,-5,0.915,right
2025-11-12 20:12:26.786301,right,80,-6,0.91,
2025-11-12 20:12:26.824322,right,78,-6,0.91,right
2025-11-12 20:12:26.845002,right,76,-7,0.914,
2025-11-12 20:12:26.871342,right,75,-7,0.913,right
2025-11-12 20:12:26.901718,L,73,-8,0.9,right
2025-11-12 20:12:26.941494,right,73,-8,0.904,
2025-11-12 20:12:26.970070,L,71,-9,0.894,right
2025-11-12 20:12:27.007520,right,70,-9,0.904,
2025-11-12 20:12:27.041276,L,67,-9,0.895,right
2025-11-12 20:12:27.061545,L,65,-10,0.9,
2025-11-12 20:12:27.101487,L,63,-10,0.896,right
2025-11-12 20:12:27.128249,L,61,-11,0.9,
2025-11-12 20:12:27.161652,L,59,-11,0.886,right
2025-11-12 20:12:27.193999,L,58,-10,0.886,
2025-11-12 20:12:27.243990,L,55,-11,0.886,right
2025-11-12 20:12:27.277937,L,55,-10,0.881,
2025-11-12 20:12:27.324710,L,53,-10,0.89,right
2025-11-12 20:12:27.368946,L,53,-10,0.885,
2025-11-12 20:12:27.405649,L,52,-10,0.881,right
2025-11-12 20:12:27.412901,L,52,-10,0.89,
2025-11-12 20:12:27.445558,L,53,-10,0.881,right
2025-11-12 20:12:27.474218,L,53,-10,0.89,
2025-11-12 20:12:27.494807,L,53,-9,0.886,right
2025-11-12 20:12:27.528055,L,53,-9,0.881,
2025-11-12 20:12:27.561431,L,53,-9,0.89,right
2025-11-12 20:12:27.611625,L,53,-9,0.886,right
2025-11-12 20:12:27.651752,L,54,-9,0.886,right
2025-11-12 20:12:27.675470,L,54,-9,0.89,
2025-11-12 20:12:27.704734,L,56,-9,0.882,right
2025-11-12 20:12:27.737100,L,57,-8,0.887,
2025-11-12 20:12:27.769089,L,57,-8,0.887,right
2025-11-12 20:12:27.803455,L,59,-7,0.891,right
2025-11-12 20:12:27.831492,L,60,-7,0.881,right
2025-11-12 20:12:27.883868,L,61,-8,0.886,right
2025-11-12 20:12:27.926587,L,62,-7,0.895,
2025-11-12 20:12:27.965449,L,64,-7,0.895,right
2025-11-12 20:12:27.988299,L,65,-6,0.89,
2025-11-12 20:12:28.015994,L,67,-6,0.896,right
2025-11-12 20:12:28.045718,L,67,-5,0.895,right
2025-11-12 20:12:28.090390,L,69,-6,0.895,right
2025-11-12 20:12:28.133337,L,70,-5,0.89,
2025-11-12 20:12:28.165292,L,71,-4,0.895,right
2025-11-12 20:12:28.184860,L,72,-4,0.9,right
2025-11-12 20:12:28.236946,L,72,-4,0.899,right
2025-11-12 20:12:28.289166,L,73,-4,0.899,right
2025-11-12 20:12:28.322589,L,74,-4,0.891,right
2025-11-12 20:12:28.343180,L,75,-3,0.9,
2025-11-12 20:12:28.388725,right,76,-4,0.904,right
2025-11-12 20:12:28.405245,L,78,-3,0.9,right
2025-11-12 20:12:28.421260,right,79,-3,0.909,right
2025-11-12 20:12:28.441103,right,80,-3,0.909,right
2025-11-12 20:12:28.475121,right,83,-1,0.91,right
2025-11-12 20:12:28.515610,right,82,-2,0.909,
2025-11-12 20:12:28.542367,right,82,-3,0.923,right
2025-11-12 20:12:28.578360,right,84,-2,0.914,
2025-11-12 20:12:28.611626,right,85,-2,0.919,right
2025-11-12 20:12:28.643867,right,85,-2,0.915,
2025-11-12 20:12:28.681696,right,85,-2,0.923,right
2025-11-12 20:12:28.711416,right,87,-2,0.919,right
2025-11-12 20:12:28.763632,right,87,-2,0.919,right
2025-11-12 20:12:28.811679,right,88,-2,0.919,
2025-11-12 20:12:28.842543,right,87,-2,0.919,right
2025-11-12 20:12:28.857577,right,88,-2,0.92,
2025-11-12 20:12:28.881281,right,88,-2,0.919,right
2025-11-12 20:12:28.910033,right,88,-2,0.919,right
2025-11-12 20:12:28.942596,right,87,-3,0.91,right
2025-11-12 20:12:28.981561,right,85,-4,0.919,right
2025-11-12 20:12:29.013395,right,85,-4,0.919,right
2025-11-12 20:12:29.073773,right,84,-4,0.915,
2025-11-12 20:12:29.108631,right,82,-4,0.919,right
2025-11-12 20:12:29.135838,right,79,-5,0.914,
2025-11-12 20:12:29.175548,right,76,-6,0.91,right
2025-11-12 20:12:29.191848,right,75,-7,0.905,right
2025-11-12 20:12:29.214359,right,74,-6,0.909,
2025-11-12 20:12:29.245714,L,72,-6,0.896,right
2025-11-12 20:12:29.285280,right,70,-6,0.909,
2025-11-12 20:12:29.328342,L,67,-6,0.896,right
2025-11-12 20:12:29.350491,right,67,-6,0.9,
2025-11-12 20:12:29.390326,right,66,-5,0.9,right
2025-11-12 20:12:29.413806,L,64,-6,0.896,
2025-11-12 20:12:29.452740,L,62,-7,0.896,right
2025-11-12 20:12:29.473696,right,61,-6,0.904,
2025-11-12 20:12:29.512079,L,58,-6,0.891,right
2025-11-12 20:12:29.545355,L,56,-7,0.896,
2025-11-12 20:12:29.585446,L,54,-7,0.883,right
2025-11-12 20:12:29.613832,L,52,-7,0.887,right
2025-11-12 20:12:29.664121,L,51,-7,0.891,
2025-11-12 20:12:29.703560,L,50,-7,0.886,right
2025-11-12 20:12:29.731514,L,51,-7,0.895,right
2025-11-12 20:12:29.765417,L,49,-7,0.886,
2025-11-12 20:12:29.815228,L,48,-7,0.885,right
2025-11-12 20:12:29.833009,L,47,-6,0.886,
2025-11-12 20:12:29.871410,L,45,-6,0.899,right
2025-11-12 20:12:29.881333,L,44,-6,0.899,right
2025-11-12 20:12:29.923175,L,43,-6,0.894,
2025-11-12 20:12:29.963597,L,42,-6,0.885,right
2025-11-12 20:12:29.981533,L,42,-6,0.899,
2025-11-12 20:12:30.021587,L,42,-6,0.89,right
2025-11-12 20:12:30.040023,L,42,-6,0.899,
2025-11-12 20:12:30.067118,L,42,-6,0.894,right
2025-11-12 20:12:30.081424,L,43,-7,0.894,right
2025-11-12 20:12:30.135807,right,43,-7,0.904,right
2025-11-12 20:12:30.185302,right,43,-6,0.903,right
2025-11-12 20:12:30.223920,L,44,-6,0.89,right
2025-11-12 20:12:30.263935,L,45,-6,0.899,
2025-11-12 20:12:30.294346,L,46,-6,0.895,right
2025-11-12 20:12:30.313146,right,49,-6,0.903,right
2025-11-12 20:12:30.346064,L,50,-6,0.9,right
2025-11-12 20:12:30.381369,right,51,-6,0.904,right
2025-11-12 20:12:30.411817,L,54,-6,0.9,right
2025-11-12 20:12:30.456348,L,53,-6,0.891,right
2025-11-12 20:12:30.487950,L,54,-5,0.895,
2025-11-12 20:12:30.512447,L,56,-5,0.886,right
2025-11-12 20:12:30.541669,L,57,-4,0.895,right
2025-11-12 20:12:30.581413,right,59,-5,0.909,
2025-11-12 20:12:30.611590,right,61,-4,0.926,right
2025-11-12 20:12:30.631803,right,64,-4,0.904,
2025-11-12 20:12:30.666390,right,65,-4,0.904,right
2025-11-12 20:12:30.717432,L,67,-4,0.9,
2025-11-12 20:12:30.755513,right,69,-3,0.918,right
2025-11-12 20:12:30.781599,right,69,-3,0.918,
2025-11-12 20:12:30.815341,right,71,-3,0.909,right
2025-11-12 20:12:30.841466,right,72,-3,0.909,
2025-11-12 20:12:30.863569,right,74,-3,0.923,right
2025-11-12 20:12:30.892476,right,75,-2,0.928,
2025-11-12 20:12:30.925442,right,76,-2,0.928,right
2025-11-12 20:12:30.956674,right,78,-3,0.923,
2025-11-12 20:12:30.991265,right,79,-2,0.933,right
2025-11-12 20:12:31.013320,right,80,-2,0.928,
2025-11-12 20:12:31.051689,right,80,-2,0.933,right
2025-11-12 20:12:31.112951,right,83,0,0.934,
2025-11-12 20:12:31.155269,right,83,-1,0.925,right
2025-11-12 20:12:31.177636,right,84,0,0.929,
2025-11-12 20:12:31.215687,right,84,0,0.934,right
2025-11-12 20:12:31.237694,right,83,0,0.929,
2025-11-12 20:12:31.264430,right,84,0,0.934,right
2025-11-12 20:12:31.289616,right,84,0,0.929,
2025-11-12 20:12:31.335862,right,83,-1,0.921,right
2025-11-12 20:12:31.351827,right,83,-1,0.938,
2025-11-12 20:12:31.403964,right,84,-1,0.934,right
2025-11-12 20:12:31.431551,right,83,-1,0.925,
2025-11-12 20:12:31.463665,right,81,-1,0.925,right
2025-11-12 20:12:31.489040,right,81,-1,0.929,
2025-11-12 20:12:31.531649,right,81,-2,0.929,right
2025-11-12 20:12:31.559608,right,79,-3,0.925,
2025-11-12 20:12:31.592335,right,79,-3,0.915,right
2025-11-12 20:12:31.628008,right,77,-3,0.933,right
2025-11-12 20:12:31.681525,right,76,-4,0.919,
2025-11-12 20:12:31.715583,right,76,-5,0.923,right
2025-11-12 20:12:31.740409,right,76,-4,0.919,
2025-11-12 20:12:31.765915,right,75,-4,0.928,right
2025-11-12 20:12:31.800379,right,75,-5,0.919,
2025-11-12 20:12:31.839851,right,75,-4,0.906,right
2025-11-12 20:12:31.868337,right,75,-4,0.915,right
2025-11-12 20:12:31.912955,right,75,-4,0.919,right
2025-11-12 20:12:31.952887,right,75,-5,0.919,
2025-11-12 20:12:31.982849,right,76,-6,0.91,right
2025-11-12 20:12:32.003346,right,76,-6,0.915,right
2025-11-12 20:12:32.035951,right,77,-5,0.91,right
2025-11-12 20:12:32.061344,right,78,-5,0.919,right
2025-11-12 20:12:32.081834,right,79,-5,0.919,right
2025-11-12 20:12:32.131645,right,80,-5,0.91,
2025-11-12 20:12:32.172537,right,81,-5,0.933,right
2025-11-12 20:12:32.203246,right,82,-4,0.928,
2025-11-12 20:12:32.242673,right,83,-4,0.933,right
2025-11-12 20:12:32.265752,right,84,-4,0.92,
2025-11-12 20:12:32.303167,right,84,-4,0.929,right
2025-11-12 20:12:32.331501,right,86,-4,0.925,right
2025-11-12 20:12:32.365798,right,87,-3,0.915,
2025-11-12 20:12:32.405976,right,86,-3,0.933,right
2025-11-12 20:12:32.431917,right,88,-2,0.929,
2025-11-12 20:12:32.473581,right,87,-2,0.934,right
2025-11-12 20:12:32.491173,right,87,-2,0.925,
2025-11-12 20:12:32.531690,right,87,-1,0.929,right
2025-11-12 20:12:32.560290,right,86,-2,0.934,right
2025-11-12 20:12:32.605440,right,85,-1,0.925,
2025-11-12 20:12:32.641407,right,83,-2,0.933,right
2025-11-12 20:12:32.665595,right,82,-2,0.925,
2025-11-12 20:12:32.705378,right,80,-2,0.924,right
2025-11-12 20:12:32.731393,right,78,-2,0.924,
2025-11-12 20:12:32.761339,right,76,-3,0.919,right
2025-11-12 20:12:32.797482,right,75,-4,0.919,right
2025-11-12 20:12:32.838756,right,71,-4,0.923,
2025-11-12 20:12:32.885398,right,70,-5,0.918,right
2025-11-12 20:12:32.903891,right,68,-7,0.926,right
2025-11-12 20:12:32.935369,right,67,-6,0.927,
2025-11-12 20:12:32.973149,right,65,-7,0.917,right
2025-11-12 20:12:33.002932,right,65,-8,0.93,right
2025-11-12 20:12:33.044377,right,64,-8,0.934,
2025-11-12 20:12:33.085436,right,64,-7,0.943,right
2025-11-12 20:12:33.111394,right,64,-8,0.938,
2025-11-12 20:12:33.142002,right,63,-8,0.929,right
2025-11-12 20:12:33.161342,right,64,-9,0.938,
2025-11-12 20:12:33.191293,right,65,-9,0.933,right
2025-11-12 20:12:33.212564,right,65,-9,0.937,right
2025-11-12 20:12:33.251186,right,66,-10,0.928,right
2025-11-12 20:12:33.309486,right,66,-10,0.934,
2025-11-12 20:12:33.345620,right,69,-10,0.938,right
2025-11-12 20:12:33.371959,right,70,-10,0.934,right
2025-11-12 20:12:33.411224,right,71,-10,0.929,right
2025-11-12 20:12:33.451183,right,73,-9,0.939,
2025-11-12 20:12:33.481960,right,75,-9,0.934,right
2025-11-12 20:12:33.501757,right,77,-9,0.939,right
2025-11-12 20:12:33.531105,right,78,-9,0.939,
2025-11-12 20:12:33.561244,right,80,-8,0.935,right
2025-11-12 20:12:33.592094,right,82,-8,0.935,right
